,typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
333,C,A,20240101,2024,52,2024,757,,,X,,699,,,0,,,H6,HS,True,282520,,,,C03,,0,0,,8,,3.0,False,8,,3.0,False,3.0,False,0.0,False,,581.527,581.527,0,False,True
334,C,A,20240101,2024,52,2024,757,,,X,,724,,,0,,,H6,HS,True,282520,,,,C03,,0,0,,8,,355660.0,False,8,,355660.0,False,355660.0,False,0.0,False,,619449.914,619449.914,0,False,True
335,C,A,20240101,2024,52,2024,757,,,X,,752,,,0,,,H6,HS,True,282520,,,,C03,,0,0,,8,,124.137,True,-1,,0.0,False,124.137,True,0.0,False,,1192.584,1192.584,6,False,True
336,C,A,20240101,2024,52,2024,757,,,X,,826,,,0,,,H6,HS,True,282520,,,,C03,,0,0,,8,,2.0,False,8,,2.0,False,2.0,False,0.0,False,,913.179,913.179,0,False,True
337,C,A,20240101,2024,52,2024,757,,,X,,842,,,0,,,H6,HS,True,282520,,,,C03,,0,0,,8,,144.262,True,-1,,0.0,False,144.262,True,0.0,False,,16441.763,16441.763,6,False,True
338,C,A,20240101,2024,52,2024,792,,,X,,100,,,0,,,H6,HS,True,282520,,,,C00,,0,0,,8,,100.0,False,8,,100.0,False,100.0,False,0.0,False,,1567.0,1567.0,0,False,True
339,C,A,20240101,2024,52,2024,792,,,X,,300,,,0,,,H6,HS,True,282520,,,,C00,,0,0,,8,,1000.0,False,8,,1000.0,False,1000.0,False,0.0,False,,11664.0,11664.0,0,False,True
340,C,A,20240101,2024,52,2024,792,,,X,,344,,,0,,,H6,HS,True,282520,,,,C00,,0,0,,8,,1.0,False,8,,1.0,False,1.0,False,0.0,False,,160.0,160.0,0,False,True
341,C,A,20240101,2024,52,2024,792,,,X,,484,,,0,,,H6,HS,True,282520,,,,C00,,0,0,,8,,3000.0,False,8,,3000.0,False,3000.0,False,0.0,False,,58710.0,58710.0,0,False,True
342,C,A,20240101,2024,52,2024,792,,,X,,620,,,0,,,H6,HS,True,282520,,,,C00,,0,0,,8,,46.0,False,8,,46.0,False,46.0,False,0.0,False,,341.0,341.0,0,False,True
343,C,A,20240101,2024,52,2024,792,,,X,,643,,,0,,,H6,HS,True,282520,,,,C00,,0,0,,8,,3.0,False,8,,3.0,False,3.0,False,0.0,False,,556.0,556.0,0,False,True
344,C,A,20240101,2024,52,2024,792,,,X,,724,,,0,,,H6,HS,True,282520,,,,C00,,0,0,,8,,7.0,False,8,,7.0,False,7.0,False,0.0,False,,52.0,52.0,0,False,True
345,C,A,20240101,2024,52,2024,792,,,X,,795,,,0,,,H6,HS,True,282520,,,,C00,,0,0,,8,,425.0,False,8,,425.0,False,425.0,False,0.0,False,,16150.0,16150.0,0,False,True
346,C,A,20240101,2024,52,2024,826,,,X,,12,,,0,,,H6,HS,True,282520,,,,C00,,0,0,,8,,3000.0,False,8,,3000.0,False,3000.0,False,0.0,False,,42456.342,42456.342,0,False,True
347,C,A,20240101,2024,52,2024,826,,,X,,36,,,0,,,H6,HS,True,282520,,,,C00,,0,0,,8,,1220.0,False,8,,1220.0,False,1220.0,False,0.0,False,,19460.795,19460.795,0,False,True
348,C,A,20240101,2024,52,2024,826,,,X,,56,,,0,,,H6,HS,True,282520,,,,C00,,0,0,,8,,34150.0,False,8,,34150.0,False,34150.0,False,0.0,False,,375382.556,375382.556,0,False,True
349,C,A,20240101,2024,52,2024,826,,,X,,76,,,0,,,H6,HS,True,282520,,,,C00,,0,0,,8,,5000.0,False,8,,5000.0,False,5000.0,False,0.0,False,,77381.52,77381.52,0,False,True
350,C,A,20240101,2024,52,2024,826,,,X,,152,,,0,,,H6,HS,True,282520,,,,C00,,0,0,,8,,7800.0,False,8,,7800.0,False,7800.0,False,0.0,False,,139135.047,139135.047,0,False,True
351,C,A,20240101,2024,52,2024,826,,,X,,156,,,0,,,H6,HS,True,282520,,,,C00,,0,0,,8,,10000.0,False,8,,10000.0,False,10000.0,False,0.0,False,,149916.865,149916.865,0,False,True
352,C,A,20240101,2024,52,2024,826,,,X,,191,,,0,,,H6,HS,True,282520,,,,C00,,0,0,,8,,3015.0,False,8,,3015.0,False,3015.0,False,0.0,False,,45524.36,45524.36,0,False,True
353,C,A,20240101,2024,52,2024,826,,,X,,203,,,0,,,H6,HS,True,282520,,,,C00,,0,0,,8,,8.0,False,8,,8.0,False,8.0,False,0.0,False,,1226.446,1226.446,0,False,True
354,C,A,20240101,2024,52,2024,826,,,X,,251,,,0,,,H6,HS,True,282520,,,,C00,,0,0,,8,,1464.0,False,8,,1464.0,False,1464.0,False,0.0,False,,26244.932,26244.932,0,False,True
355,C,A,20240101,2024,52,2024,826,,,X,,276,,,0,,,H6,HS,True,282520,,,,C00,,0,0,,8,,10676.0,False,8,,10676.0,False,10676.0,False,0.0,False,,191845.595,191845.595,0,False,True
