,typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
7828,C,A,20200101,2020,52,2020,757,,,X,,804,,,0,,,H5,HS,True,8105,,,,C00,,0,0,,8,,134.0,False,8,,134.0,False,134.0,False,0.0,False,0.0,49317.959,49317.959,0,False,True
7829,C,A,20200101,2020,52,2020,757,,,X,,807,,,0,,,H5,HS,True,8105,,,,C00,,0,0,,8,,12.0,False,8,,12.0,False,12.0,False,0.0,False,0.0,1762.193,1762.193,0,False,True
7830,C,A,20200101,2020,52,2020,757,,,X,,826,,,0,,,H5,HS,True,8105,,,,C00,,0,0,,8,,25891.587,True,-1,,0.0,False,25891.587,True,0.0,False,0.0,278306.074,278306.074,6,False,True
7831,C,A,20200101,2020,52,2020,757,,,X,,842,,,0,,,H5,HS,True,8105,,,,C00,,0,0,,8,,6930.0,False,8,,6930.0,False,6930.0,False,0.0,False,0.0,424704.571,424704.571,0,False,True
7832,C,A,20200101,2020,52,2020,764,,,X,,56,,,0,,,H5,HS,True,8105,,,,C00,,0,0,,8,,7905.0,False,8,,7905.0,False,7905.0,False,0.0,False,,156876.602,156876.602,0,False,True
7833,C,A,20200101,2020,52,2020,764,,,X,,170,,,0,,,H5,HS,True,8105,,,,C00,,0,0,,8,,3.0,False,8,,3.0,False,3.0,False,0.0,False,,1788.374,1788.374,0,False,True
7834,C,A,20200101,2020,52,2020,764,,,X,,276,,,0,,,H5,HS,True,8105,,,,C00,,0,0,,8,,6391.0,False,8,,6391.0,False,6391.0,False,0.0,False,,73996.183,73996.183,0,False,True
7835,C,A,20200101,2020,52,2020,764,,,X,,344,,,0,,,H5,HS,True,8105,,,,C00,,0,0,,8,,73.0,False,8,,73.0,False,73.0,False,0.0,False,,9.015,9.015,0,False,True
7836,C,A,20200101,2020,52,2020,764,,,X,,392,,,0,,,H5,HS,True,8105,,,,C00,,0,0,,8,,22.0,False,8,,22.0,False,22.0,False,0.0,False,,388.73,388.73,0,False,True
7837,C,A,20200101,2020,52,2020,764,,,X,,699,,,0,,,H5,HS,True,8105,,,,C00,,0,0,,8,,225.0,False,8,,225.0,False,225.0,False,0.0,False,,8584.064,8584.064,0,False,True
7838,C,A,20200101,2020,52,2020,764,,,X,,702,,,0,,,H5,HS,True,8105,,,,C00,,0,0,,8,,82.0,False,8,,82.0,False,82.0,False,0.0,False,,5832.009,5832.009,0,False,True
